,Date,Index_Component_Count,Internal_Number,ISIN,SEDOL,Instrument_Name,Country,Currency,ICB,Mcap_Units_Index_Currency,InfoCode,Close_USD_Cutoff,shares_Cutoff,freeFloat_Cutoff,Free_Float,Capfactor,Free_Float_Market_Cutoff,Full_Market_Cap_Cutoff,FOR_FF,Weight
51727,2023-12-18,2027,IN20X4,INE317I01021,BLBJ0P7,METRO BRANDS,IN,INR,40401020.0,910024128.0,349587.0,16.24341240626,271735056.0,0.21,0.21,1.0,926919961.7676926,4413904579.846155,0.21,0.0006606123106689456
51734,2023-12-18,2027,IN2018,INE498L01015,B5KYHQ1,L&T FINANCE HOLDINGS,IN,INR,30201020.0,1625593882.0,254957.0,1.7753116837050003,2483069511.0,0.3398,0.3407,1.0,1501881342.492218,4408222314.329962,0.3407,0.0011800646791173006
51636,2023-12-18,2027,IN827M,INE545U01014,BG1SV45,BANDHAN BANK,IN,INR,30101010.0,2566844867.0,305181.0,2.7118320653150003,1610859551.0,0.5222,0.5223,1.0,2281605178.563954,4368380583.120724,0.5223,0.00186334545045996
51663,2023-12-18,2027,IN04OX,INE776C01039,B192HJ1,GMR AIRPORTS INFRASTRUCTURE,IN,INR,50206060.0,1993571714.0,32468.0,0.717319452342,6035945275.0,0.3505,0.3505,1.0,1517560186.1397634,4329700959.029283,0.3505,0.001447190218312311
51737,2023-12-18,2027,IN01CI,INE012A01025,6155915,ACC,IN,INR,50101030.0,1863253406.0,41381.0,22.58680910116,187787263.0,0.369,0.369,1.0,1565119057.5128105,4241515061.0103264,0.369,0.0013525884644450252
51646,2023-12-18,2027,IN06Y9,INE180A01020,B1TJG95,MAX FINANCIAL SVS.,IN,INR,30301010.0,2903863770.0,5137.0,12.267697521205,345114771.0,0.6812,0.7174,1.0,3037302021.5102177,4233763620.7279305,0.7174,0.002107997025511323
51680,2023-12-18,2027,IN12X5,INE591G01017,B02PD81,COFORGE,IN,INR,10101010.0,4465335247.0,19496.0,69.15381614270001,61095554.0,0.6736,0.9375,1.0,3960928789.174125,4224990708.4524,0.9375,0.0032415134331824627
51719,2023-12-18,2027,IN0ADS,INE470A01017,6098496,3M India,IN,INR,50203000.0,1047696696.0,4994.0,374.008587739,11265070.0,0.25,0.25,1.0,1053308230.3702441,4213232921.4809766,0.25,0.0007605527303390135
51724,2023-12-18,2027,IN07ZB,INE881D01027,6528443,Oracle Fin,IN,INR,10101015.0,1235508994.0,9561.0,48.2889574487,86498409.0,0.2711,0.272,1.0,1136121693.7101,4176917991.581249,0.272,0.0008968910013104668
51760,2023-12-18,2027,IN11U1,INE042A01014,6099875,Escorts Kubota Ltd,IN,INR,50204010.0,1483199223.0,41390.0,37.726422517315,110498261.0,0.3554,0.3556,1.0,1482391171.528814,4168704081.91455,0.3556,0.001076696359734777
51710,2023-12-18,2027,IN044D,INE171A01029,BFT7KB7,The Federal Bank,IN,INR,30101010.0,3391040623.0,5725.0,1.7663182101300001,2349203268.0,1.0,1.0,0.74,3070585978.558327,4149440511.565307,0.74,0.002461652512945559
51714,2023-12-18,2027,IN30RZ,INE415G01027,BJLJGN3,RAIL VIKAS NIGAM,IN,INR,50101010.0,987324501.0,316116.0,1.970769842735,2085020100.0,0.2199,0.2154,1.0,885099005.827738,4109094734.576314,0.2154,0.0007167268426378181
51739,2023-12-18,2027,IN039H,INE169A01031,B0VDZN5,Coromandel Intl,IN,INR,55201015.0,1916784783.0,5462.0,13.934487957105,294360519.0,0.4379,0.4379,1.0,1796162064.5783675,4101763107.052677,0.4379,0.0013914484084456094
51747,2023-12-18,2027,IN01IO,INE212H01026,B0QDXM5,AIA Engg,IN,INR,50204000.0,1293256104.0,30257.0,43.225631825975,94320370.0,0.3187,0.3187,1.0,1299358253.0756133,4077057587.3097377,0.3187,0.0009388112653977436
51733,2023-12-18,2027,IN073F,INE774D01024,B8F8822,M&M Fin Services,IN,INR,30201020.0,1695334041.0,30162.0,3.293410023165,1235529920.0,0.4043,0.4043,1.0,1645139807.4558275,4069106622.4482503,0.4043,0.001230691037436681
51732,2023-12-18,2027,IN20Y5,INE575P01011,BMG5DV4,STAR HEALTH ALLIED INSURANCE,IN,INR,30301010.0,1722898933.0,348909.0,6.925574217655,581983308.0,0.45,0.4524,1.0,1823429231.468843,4030568592.990369,0.4524,0.0012507011739123811
51716,2023-12-18,2027,IN30Y6,INE303R01014,BMYLJB6,KALYAN JEWELLERS INDIA,IN,INR,40204030.0,995766174.0,337493.0,3.9031675315500003,1030053057.0,0.2186,0.2535,1.0,1019189055.7315522,4020469647.8562217,0.2535,0.0007228548923618378
51720,2023-12-18,2027,IN217F,INE825V01034,BP0BFK2,VEDANT FASHIONS,IN,INR,40204020.0,1074835310.0,352341.0,16.4160870989,242782320.0,0.2501,0.268,1.0,1068123570.599727,3985535711.1930113,0.268,0.0007802534195309517
51745,2023-12-18,2027,IN07U6,INE274J01014,B409HQ9,OIL INDIA Ltd,IN,INR,60101010.0,1415046057.0,215145.0,3.6621424397399998,1084405194.0,0.3281,0.3365,1.0,1336324374.1695654,3971246282.821888,0.3365,0.0010272220446200637
51643,2023-12-18,2027,IN812G,INE935N01020,BNC5412,DIXON TECHNOLOGIES (INDIA),IN,INR,40203010.0,2465360790.0,299985.0,66.1559916177,59560165.0,0.5422,0.5482,1.0,2160051505.871176,3940261776.488828,0.5482,0.0017896752822300084
51639,2023-12-18,2027,IN19CR,INE073K01018,BNR5NG5,SONA BLW PRECISION FORGINGS,IN,INR,40101025.0,2536348675.0,341399.0,6.695341294135001,585415582.0,0.6489,0.6387,1.0,2503421132.796079,3919557120.3946753,0.6387,0.001841207400221666
51718,2023-12-18,2027,IN055F,INE671A01010,6889173,Honeywell Auto,IN,INR,50203000.0,950534204.0,4709.0,439.02660516701,8841523.0,0.25,0.25,1.0,970415956.7990094,3881663827.196038,0.25,0.0006900197231631059
51751,2023-12-18,2027,IN18S6,INE511C01022,B084VN3,MAGMA FINCORP,IN,INR,30201020.0,1543822401.0,148601.0,4.90923744214,768138782.0,0.3788,0.379,1.0,1429199778.6852477,3770975669.3542156,0.379,0.0011207044431102045
51736,2023-12-18,2027,IN18O2,INE09N301011,BK10P03,GUJARAT FLUOROCHEMICALS,IN,INR,55201000.0,1608795575.0,320011.0,34.1871908831,109850000.0,0.3625,0.3625,1.0,1361355307.959344,3755462918.508535,0.3625,0.0011678703118899337
51717,2023-12-18,2027,IN03CK,INE007A01025,B45Z353,CRISIL Ltd,IN,INR,30201030.0,1039821397.0,2399.0,51.329950646860006,73106362.0,0.2787,0.2787,1.0,1045834557.221354,3752545953.431482,0.2787,0.0007548358275564107
51630,2023-12-18,2027,IN30T1,INE457A01014,B00PVH8,BANK OF MAHARASHTRA,IN,INR,30101010.0,549934661.0,18815.0,0.5270175514950001,7081373639.0,0.1354,0.1354,1.0,505313909.7989263,3732008196.4470186,0.1354,0.00039921315923631564
51752,2023-12-18,2027,IN08CP,INE347G01014,B00KT68,Petronet Lng,IN,INR,60101020.0,1563551012.0,18651.0,2.432434819585,1500000088.0,0.5,0.5,0.8,1459460977.3727057,3648652443.431764,0.4,0.0011350260010755324
51750,2023-12-18,2027,IN50IS,INE398R01022,BYXXQB6,SYNGENE INTERNATIONAL,IN,INR,20103010.0,1540686585.0,284908.0,9.008462697625001,402015000.0,0.4515,0.4521,1.0,1637296937.0994818,3621537131.385715,0.4521,0.0011184280653858628
51721,2023-12-18,2027,IN0A8N,INE152A01029,B10SSP1,Thermax,IN,INR,50101025.0,1167170110.0,44136.0,30.374557652205002,119156300.0,0.2717,0.2717,1.0,983369217.9095823,3619319903.973435,0.2717,0.0008472818682350667
51665,2023-12-18,2027,IN80CP,INE288B01029,BNGMX23,DEEPAK NITRITE,IN,INR,55201000.0,2282044644.0,5463.0,26.337687146840004,136393041.0,0.6065,0.6013,1.0,2160036306.1341963,3592277242.864122,0.6013,0.0016566008954462925
51722,2023-12-18,2027,IN603E,INE844O01030,BGS92Z9,GUJARAT GAS,IN,INR,65102020.0,1216724572.0,5014.0,5.193431207110001,688390125.0,0.3248,0.3248,1.0,1161194674.9468718,3575106757.8413544,0.3248,0.0008832548569048533
51749,2023-12-18,2027,IN13EN,INE068V01023,BN8ZT55,GLAND PHARMA,IN,INR,20103015.0,1538332381.0,331858.0,21.2725628294,164700823.0,0.4214,0.4214,1.0,1476420666.2824333,3503608605.3213887,0.4214,0.0011167190819684188
51667,2023-12-18,2027,IN05S2,INE571A01038,BMX7Q69,IPCA Labs,IN,INR,20103015.0,2277278262.0,5201.0,13.609523778595001,253704218.0,0.6642,0.6642,1.0,2293345500.884485,3452793587.60085,0.6642,0.0016531408436414343
51666,2023-12-18,2027,IN219H,INE148O01028,BN7FZ69,DELHIVERY,IN,INR,50206040.0,2284911631.0,354974.0,4.69699146577,733127470.0,0.717,0.7176,1.0,2471050914.0085297,3443493469.911552,0.7176,0.001658682122579127
51757,2023-12-18,2027,IN02CJ,INE376G01013,6741251,Biocon,IN,INR,20103010.0,1455354851.0,18650.0,2.859325031945,1200600000.0,0.4028,0.3964,1.0,1360803793.0611954,3432905633.353167,0.3964,0.0010564833408047496
51728,2023-12-18,2027,IN04KT,INE159A01016,6117982,GlaxoSmith P,IN,INR,20103015.0,887327046.0,26565.0,19.85639052379,169406034.0,0.25,0.25,1.0,840948092.0476117,3363792368.190447,0.25,0.0006441358554584497
51658,2023-12-18,2027,IN0B2I,INE226A01021,B1FCQX2,Voltas Ltd,IN,INR,50101025.0,2055639370.0,40839.0,9.93718873547,330765340.0,0.5944,0.5944,1.0,1953720051.819044,3286877610.7319045,0.5944,0.0014922468892140798
51759,2023-12-18,2027,IN05IS,INE203G01027,BD9PXD0,INDRAGAS,IN,INR,65102020.0,1479943501.0,15297.0,4.6646149609,700000800.0,0.4302,0.4302,1.0,1404703754.699311,3265234204.3219686,0.4302,0.0010743329388460995
51743,2023-12-18,2027,IN216E,INE0FS801015,BPR9V01,MOTHERSON SUMI WIRING INDIA,IN,INR,40101025.0,1359497877.0,353454.0,0.738424136998,4421107931.0,0.4147,0.4147,1.0,1353851519.6947737,3264652808.5236883,0.4147,0.0009868980461521302
51723,2023-12-18,2027,IN30LT,INE281B01032,BD3GM43,LLOYDS METALS & ENERGY,IN,INR,55102010.0,1140339272.0,4523.0,6.2114924158,504824220.0,0.2412,0.3002,1.0,941340686.5154138,3135711813.8421507,0.3002,0.0008278046023659531
51729,2023-12-18,2027,IN06EP,INE531A01024,BWGW724,Kansai,IN,INR,50203010.0,807501159.0,5668.0,3.8444101708600003,808379580.0,0.2501,0.2501,1.0,777246444.0848105,3107742679.267535,0.2501,0.000586187981287065
51730,2023-12-18,2027,IN0AIX,INE092A01019,6101167,Tata Chemicals,IN,INR,55201000.0,1667968661.0,40379.0,11.639953065670001,254756278.0,0.5488,0.5263,1.0,1560664293.9848454,2965351119.1047792,0.5263,0.0012108257323772819
50782,2023-12-18,2027,IN13IR,US92932M1018,B194GX4,WNS HDG. ADR,IN,USD,50205020.0,2625807459.0,70379.0,59.48,47358289.0,0.913,0.8683,1.0,2445889115.1058755,2816871029.7199993,0.8683,0.0019061480673859042
51627,2023-12-18,2027,IN505F,INE131B01039,BGSCL06,RELAXO FOOTWEARS,IN,INR,40204025.0,514080576.0,252249.0,10.905486057045001,248938586.0,0.1886,0.1887,1.0,512282057.7875761,2714796278.683498,0.1887,0.00037318566259089616
51746,2023-12-18,2027,IN03W4,INE548C01032,6741035,Emami,IN,INR,45201020.0,1396970903.0,27132.0,6.0915794348,436500000.0,0.5852,0.5367,1.0,1427071572.97985,2658974423.2901998,0.5367,0.001014100777961036
51713,2023-12-18,2027,IN601C,INE647O01011,B86PGH3,ADITYA FASH.& RETAIL,IN,INR,40204020.0,977240028.0,276973.0,2.76639247167,948865068.0,0.3663,0.3664,1.0,961775517.4252769,2624933180.745843,0.3664,0.0007094062378258889
51731,2023-12-18,2027,IN20BI,INE100A01010,6139759,ATUL,IN,INR,55201000.0,1688187783.0,26551.0,78.902741498,29513755.0,0.6798,0.6798,1.0,1583061260.1159272,2328716181.400305,0.6798,0.001225503366181863
51671,2023-12-18,2027,IN60HS,INE299U01018,BD87BS8,CRMPTN.GREAVES CSM.ELEC,IN,INR,40202020.0,2262465965.0,290056.0,3.424115172455,639679297.0,1.0,1.0,1.0,2190335586.363048,2190335586.363048,1.0,0.0016423881773698376
51519,2023-12-18,2027,TW10SI,TW0009941005,6201465,YULON FINANCE,TW,TWD,30201020.0,1989781886.0,14140.0,6.0659433983,598386448.0,0.5291,0.6108,1.0,2217068600.2245517,3629778323.877786,0.6108,0.0014444390747381068
51507,2023-12-18,2027,TW08YV,TW0002368008,6107585,GOLD CIRCUIT ELECTRONICS,TW,TWD,10102015.0,2536333400.0,36747.0,7.2983382312,491839057.0,0.7473,0.7473,1.0,2682513903.9334307,3589607793.300456,0.7473,0.0018411963116661705
51511,2023-12-18,2027,TW052W,TW0002834009,6098816,Taiwan Business Bank,TW,TWD,30101010.0,2814395633.0,43380.0,0.4321384479,8222406166.0,0.7792,0.7792,1.0,2768667339.8204684,3553217838.57863,0.7792,0.0020430495687392587
51514,2023-12-18,2027,TW012S,TW0001229003,6515144,Lien Hwa Ind,TW,TWD,45102020.0,2764134043.0,40395.0,2.18950146936,1583739567.0,0.7466,0.824,1.0,2857302489.840778,3467600109.0300703,0.824,0.002006563255809548
51557,2023-12-18,2027,TW00G5,TW0002353000,6005850,Acer Inc,TW,TWD,10102030.0,3787724002.0,44014.0,1.1267609900800002,3047853828.0,1.0,1.0,1.0,3434202796.8563986,3434202796.8563986,1.0,0.00274961622241454
51554,2023-12-18,2027,TW10J9,TW0003533006,B1GJFG8,Lotes,TW,TWD,10102015.0,3096284004.0,147594.0,29.6414965004,111329813.0,0.811,0.8136,1.0,2684865568.7127924,3299982262.429686,0.8136,0.0022476803278448183
51526,2023-12-18,2027,TW08VS,TW0009945006,6748423,Ruentex C D,TW,TWD,35101010.0,2248182747.0,26047.0,1.1459671433199998,2844225085.0,0.6687,0.6687,1.0,2179553087.018776,3259388495.6165338,0.6687,0.001632019584541969
51549,2023-12-18,2027,TW060V,TW0003044004,6305721,Tripod Tech,TW,TWD,10102015.0,3199898045.0,14536.0,6.1779792922,525605900.0,0.9206,0.9206,1.0,2989356086.193127,3247182366.058144,0.9206,0.002322896697319757
51550,2023-12-18,2027,TW03UM,TW0002449006,6352493,King Yuan Elec,TW,TWD,10102020.0,3336017929.0,9957.0,2.65044914712,1222745065.0,1.0,1.0,1.0,3240823614.6744385,3240823614.6744385,1.0,0.0024217099796608036
51524,2023-12-18,2027,TW601W,TW0008464009,BSZLN15,NIEN MADE ENTERPRISE,TW,TWD,40202015.0,2186141985.0,280263.0,10.9154970914,293020200.0,0.6478,0.6478,1.0,2071963127.0241332,3198461140.8214464,0.6478,0.0015869824367571554
51572,2023-12-18,2027,TW6050,TW0005269005,B6ZZQ69,ASMEDIA TECHNOLOGY,TW,TWD,10102010.0,1881065075.0,259224.0,46.094767776,69364774.0,0.5177,0.5176,1.0,1654949990.11118,3197353149.3647223,0.5176,0.0013655184598736303
51510,2023-12-18,2027,TW01G6,TW0001504009,6879851,Teco Electric,TW,TWD,50202040.0,2638046954.0,40403.0,1.49487892718,2138796616.0,0.8285,0.8285,1.0,2648914989.363131,3197241990.7822943,0.8285,0.0019150330637553313
51525,2023-12-18,2027,TW208Z,KYG989221000,B734XQ4,ZHEN DING TECH.HOLDING,TW,TWD,10102015.0,2192987144.0,259008.0,3.3130614339,947049161.0,0.6774,0.6774,1.0,2125431951.5617647,3137632051.316452,0.6774,0.0015919515317127193
51563,2023-12-18,2027,TW20I9,TW0006789001,BMCVYD5,VISERA TECHNOLOGIES,TW,TWD,10102010.0,949602868.0,337891.0,9.8111432801,315777119.0,0.3235,0.3246,1.0,1005654477.8793765,3098134559.086188,0.3246,0.0006893436399604317
51508,2023-12-18,2027,TW05WQ,TW0003035002,6186045,Faraday Tech,TW,TWD,10102010.0,2512597889.0,39096.0,12.3399534567,248550313.0,0.8622,0.8622,1.0,2644453011.3456163,3067099294.068217,0.8622,0.0018239660314085704
51509,2023-12-18,2027,TW03A2,TW0002371002,6875677,Tatung,TW,TWD,50202010.0,2512863059.0,40402.0,1.29161380539,2348486685.0,0.8762,0.8149,1.0,2471866992.8758736,3033337824.120596,0.8149,0.001824158525828257
51512,2023-12-18,2027,TW027Y,TW0002027000,6873109,Ta Chen,TW,TWD,55102010.0,2722493056.0,44121.0,1.23719637121,2434260615.0,0.8809,0.8807,1.0,2652367552.4021525,3011658399.457423,0.8807,0.0019763348829629265
51513,2023-12-18,2027,TW036Y,TW0002360005,6212100,Chroma Ate,TW,TWD,50202025.0,2812976580.0,44287.0,6.882204911,425367037.0,1.0,1.0,1.0,2927463111.0189185,2927463111.0189185,1.0,0.0020420194379411312
51506,2023-12-18,2027,TW08JG,TW0009904003,6696157,Pou Chen,TW,TWD,40204025.0,2598504006.0,24877.0,0.98911689186,2946787213.0,0.8721,0.8721,1.0,2541924703.632056,2914717009.0953517,0.8721,0.0018863277168912292
51516,2023-12-18,2027,TW070W,TW0003653002,B3FJBY3,JENTECH PRECISION INDL.,TW,TWD,10102015.0,2052280983.0,216448.0,20.7426454992,138079424.0,0.6264,0.6336,1.0,1814714379.0963655,2864132542.765728,0.6336,0.0014898089408916914
51520,2023-12-18,2027,TW032U,TW0002352002,6054465,Qisda,TW,TWD,10102030.0,2283145878.0,43219.0,1.40044867375,1966782000.0,0.8296,0.8296,1.0,2285031361.170577,2754377243.4553723,0.8296,0.0016574003124232093
51562,2023-12-18,2027,TW080X,TW0006239007,6599676,PTI,TW,TWD,10102010.0,3601527367.0,11474.0,3.5851486048,759146634.0,1.0,1.0,1.0,2721653495.7237163,2721653495.7237163,1.0,0.002614450807013453
51518,2023-12-18,2027,TW02A1,TW0002059003,B01H720,King Slide,TW,TWD,55102015.0,2034856990.0,19085.0,27.9449529642,95297072.0,0.7196,0.7799,1.0,2076930004.6199985,2663072194.665981,0.7799,0.00147716037046081
51570,2023-12-18,2027,TW02G7,TW0002201001,6988597,Yulon Motor,TW,TWD,40101020.0,1692541663.0,40408.0,2.46158864026,1070000000.0,0.6749,0.6655,1.0,1752860346.8995419,2633899845.0782,0.6655,0.001228663971091863
51521,2023-12-18,2027,TW104U,TW0002049004,B1YMYT5,HIWIN Tech,TW,TWD,50204000.0,2325466421.0,180888.0,7.3143433588999995,353792240.0,0.9235,0.9185,1.0,2376855650.506795,2587757921.074355,0.9185,0.0016881219942333804
51523,2023-12-18,2027,TW04D6,TW0002542008,6154075,Highwealth Const,TW,TWD,35101010.0,2132901357.0,38826.0,1.31081995863,1886141590.0,0.8858,0.876,1.0,2165815427.8933315,2472392040.9741225,0.876,0.0015483335556974371
51573,2023-12-18,2027,TW033V,TW0002354008,6801779,Foxconn Tech,TW,TWD,10102015.0,1766836808.0,44084.0,1.7061466128199998,1414485192.0,0.7519,0.7519,1.0,1814574645.7376435,2413319119.214847,0.7519,0.0012825969228673288
51522,2023-12-18,2027,TW08OL,TW0009921007,6372167,GIANT MFG,TW,TWD,40203050.0,2304677059.0,2452.0,6.081948526,392064626.0,1.0,1.0,1.0,2384516874.197441,2384516874.197441,1.0,0.0016730304070483942
51574,2023-12-18,2027,TW05MG,TW0002915006,6758422,Ruentex Ind,TW,TWD,55101020.0,1784726815.0,41423.0,2.0166460902,1104318772.0,0.7954,0.7954,1.0,1771371814.4947262,2227020133.888265,0.7954,0.0012955837860707555
51564,2023-12-18,2027,TW1P8N,TW0001795003,B04S979,LOTUS PHARMACEUTICAL,TW,TWD,20103015.0,1205446809.0,228776.0,8.2746510209,262591312.0,0.4228,0.5226,1.0,1135532177.1351333,2172851467.9202704,0.5226,0.000875068009056126
51580,2023-12-18,2027,TW10WM,TW0002492006,6089694,Walsin Tech,TW,TWD,10102015.0,1476608894.0,43280.0,4.3693998621,485804299.0,0.7412,0.7404,1.0,1571627264.7178814,2122673237.0581868,0.7404,0.001071912253099795
51569,2023-12-18,2027,TW1PET,KYG0097V1086,BMXC4S2,ADVANCED ENERGY SO,TW,TWD,50202010.0,806509281.0,337231.0,24.167742827,85418780.0,0.4021,0.4021,1.0,830086839.1804723,2064379107.636091,0.4021,0.0005854679489304265
51504,2023-12-18,2027,TW06QL,TW0003532008,B1HKJZ7,FORMOSA SUMCO TECHNOLOGY,TW,TWD,10102010.0,367461001.0,147593.0,5.2496818856,387848299.0,0.1643,0.1643,1.0,334527975.15474224,2036080189.6210728,0.1643,0.00026675035692167245
51576,2023-12-18,2027,TW01UK,TW0001722007,6109439,Twn Fertilizer,TW,TWD,55201015.0,1588000145.0,36770.0,2.03905326898,980000000.0,0.7593,0.7593,1.0,1517288084.1937838,1998272203.6004002,0.7593,0.0011527743197717398
50783,2023-12-18,2027,TW1AYY,US82706C1080,B0CL646,SILICON MOTION TECH.ADR,TW,USD,10102010.0,1978712484.0,54332.0,58.8,33407268.0,1.0,1.0,1.0,1964347358.3999999,1964347358.3999999,1.0,0.0014364034820456202
51503,2023-12-18,2027,TW02LC,TW0002227006,B04G7V3,Yulon Nissan,TW,TWD,40101020.0,217533057.0,21874.0,6.081948526,300000000.0,0.1217,0.1217,1.0,222051940.68426,1824584557.8,0.1217,0.0001579134124141041
51581,2023-12-18,2027,TW08MJ,TW0009914002,6584445,Merida Industry,TW,TWD,40203050.0,1479391777.0,26172.0,6.0019228875,298983801.0,0.8372,0.8372,1.0,1502336745.6884642,1794477718.2136455,0.8372,0.0010739324267549613
51567,2023-12-18,2027,TW01ZP,TW0001802007,6870865,Twn Glass Ind,TW,TWD,50203020.0,731142058.0,40399.0,0.60659433983,2908060800.0,0.4142,0.4142,1.0,730654276.205094,1764013221.1615016,0.4142,0.0005307567453449193
51565,2023-12-18,2027,TW1P0F,KYG7171A1085,BD5TXX6,POLARIS GROUP,TW,TWD,20103010.0,779810066.0,288082.0,2.31434146542,743076606.0,0.4721,0.4724,1.0,812401869.7901977,1719733001.24936,0.4724,0.0005660862319280868
51575,2023-12-18,2027,TW02WN,TW0002337003,6574101,Macronix,TW,TWD,10102010.0,1772733616.0,2602.0,0.92189535552,1855827941.0,1.0,1.0,1.0,1710879159.4521446,1710879159.4521446,1.0,0.0012868775829494
51568,2023-12-18,2027,TW0683,TW0003189007,6687872,Kinsus,TW,TWD,10102010.0,875800839.0,20678.0,3.1658142590600002,454499060.0,0.6174,0.6174,1.0,888351920.051286,1438859604.8773665,0.6174,0.0006357686550675624
51566,2023-12-18,2027,TW01C2,TW0001434009,6348588,Formosa Taffeta,TW,TWD,55101020.0,779673966.0,40833.0,0.8114599743900001,1684664600.0,0.5681,0.5681,1.0,776614227.1108654,1367037893.1717396,0.5681,0.0005659874330801051
51271,2023-12-18,2027,KR06EV,KR7078930005,B01RJV3,GS Holdings,KR,KRW,50203000.0,2864627832.0,19319.0,32.01234862,92915378.0,0.9478,0.9478,1.0,2819173732.2203946,2974439472.695078,0.9478,0.0020795145459089324
51326,2023-12-18,2027,KR04T8,KR7029780004,B1WQQ48,Samsung Card,KR,KRW,30201020.0,810465686.0,136666.0,25.5788742,115858891.0,0.2814,0.2814,1.0,833940155.3923202,2963539997.8405123,0.2814,0.0005883400154708339
51269,2023-12-18,2027,KR03T7,KR7011780004,6499323,Kumho,KR,KRW,55201000.0,2453204297.0,25361.0,99.2150272,29314312.0,0.7529,0.7529,1.0,2189749615.5830092,2908420262.4292855,0.7529,0.0017808505393652116
51284,2023-12-18,2027,KR04IX,KR7021240007,6173401,COWAY,KR,KRW,40202020.0,2132111466.0,19943.0,38.75587,73799619.0,0.6681,0.6681,1.0,1910878534.7730396,2860168440.0135303,0.6681,0.0015477601514297576
51340,2023-12-18,2027,KR03U8,KR7011790003,6018085,SKC,KR,KRW,55201000.0,1334510706.0,44967.0,75.1863878,37868298.0,0.491,0.4916,1.0,1399673952.8514488,2847180538.7539644,0.4916,0.000968759150420137
51270,2023-12-18,2027,KR30BP,KR7180640005,BCGD8Q8,HANJIN KAL,KR,KRW,40501010.0,2497835639.0,268471.0,41.77882786,66762279.0,0.7791,0.7791,1.0,2173104489.4824944,2789249761.8822927,0.7791,0.0018132496956729397
51301,2023-12-18,2027,KR043I,KR7016360000,6408448,Samsung Sec,KR,KRW,30202015.0,1949440405.0,25252.0,30.38460208,89300000.0,0.7045,0.7045,1.0,1911551528.366648,2713344965.744,0.7045,0.0014151540501335534
51278,2023-12-18,2027,KR19SD,KR7035900000,B16TC34,JYP ENTERTAINMENT,KR,KRW,40301010.0,2068435625.0,4161.0,74.4112704,35497492.0,0.7804,0.7805,1.0,2061623217.8102598,2641413475.733837,0.7805,0.001501536053449799
51312,2023-12-18,2027,KR02ZC,KR7005940002,6537085,NH INV&SEC,KR,KRW,30202015.0,1125148101.0,41511.0,7.952704524,331665921.0,0.4319,0.4319,1.0,1139197178.3028777,2637641070.3933263,0.4319,0.0008167769007179403
51282,2023-12-18,2027,KR068P,KR7071050009,6654586,Kr Inv Holdings,KR,KRW,30202015.0,1984005774.0,12258.0,46.42953226,55725992.0,0.7402,0.7402,1.0,1915142956.3791883,2587331743.284502,0.7402,0.0014402460313037654
51343,2023-12-18,2027,KR055L,KR7035250000,6683449,Kangwon Land,KR,KRW,40501020.0,1451391169.0,4982.0,12.0143197,213940500.0,0.4645,0.5347,1.0,1374365911.7520163,2570349563.77785,0.5347,0.0010536059916837635
51310,2023-12-18,2027,KR1AOA,KR7383220001,BP2NF51,F&F,KR,KRW,40204020.0,1198148941.0,339905.0,66.58258466,38307075.0,0.4648,0.4648,1.0,1185511473.0701253,2550584064.264469,0.4648,0.0008697702798046693
51339,2023-12-18,2027,KR03M0,KR7010620003,6451066,Hyundai Mipo Dk,KR,KRW,50206030.0,1401711355.0,41559.0,62.86202114,39942149.0,0.5763,0.5763,1.0,1446999520.997902,2510844214.81503,0.5763,0.0010175420064438652
51338,2023-12-18,2027,KR15O5,KR7068760008,B0V3YP0,Celltrion Pharm,KR,KRW,20103015.0,1240948313.0,29045.0,62.08690374,39609168.0,0.4496,0.4496,1.0,1105661086.1365347,2459210600.837488,0.4496,0.0009008395571591482
