,Date,Index_Symbol,Index_Name,Index_ISIN,Index_Type,Index_Currency,Index_Close,Index_Component_Count,Index_Float,Index_Mcap_Units,Index_Divisor,Internal_Number,ISIN,SEDOL,RIC,Instrument_Name,Country,Currency,Exchange,ICB,outNoShares_Review,Free_Float_Review,close_Review,Mcap_Units_Index_Currency,Weight,Cutoff,close_Cutoff,Free_Float_Cutoff,outNoShares_Cutoff,ADTV_3M_USD_Cutoff,Market_Cap_USD_Cutoff,Rank,Prev_Comp,New_Rank
8170,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,5427.22,2380,0.893,2.35e+19,4322355962,US008U,US82968B1035,BGLDK10,SIRI.OQ,SIRIUS XM HOLDINGS,US,USD,NASDAQ,5553.0,4488104672,0.2954,5.51,7305081522.0,0.0011509561953974945,2018-11-30,6.23,0.2954,4478744103.0,170703321.9,27902575761.690002,53,True,53.0
8175,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,5427.22,2380,0.893,2.35e+19,4322355962,ALXN,US0153511094,2036070,ALXN.OQ,Alexion Pharmaceuticals Inc.,US,USD,NASDAQ,4573.0,222859148,1.0,93.94,20935388363.0,0.0032984867953739804,2018-11-30,123.15,1.0,222500663.0,188959399.9,27400956648.45,54,True,54.0
8174,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,5427.22,2380,0.893,2.35e+19,4322355962,UAUA,US9100471096,B4QG225,UAL.OQ,UNITED CONTINENTAL HOLDINGS,US,USD,NASDAQ,5751.0,272603972,0.9021,79.12,5414313898.0,0.0008530552473593406,2018-11-30,96.7,0.8984,277265493.0,309766555.4,26811573173.100002,55,False,55.0
8169,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,5427.22,2380,0.893,2.35e+19,4322355962,NSP,US98389B1008,2614807,XEL.OQ,Xcel Energy Inc.,US,USD,NASDAQ,7535.0,509087107,1.0,48.6,24741633400.0,0.0038981818560441216,2018-11-30,52.45,1.0,508856950.0,202157783.8,26689547027.5,56,False,56.0
8172,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,5427.22,2380,0.893,2.35e+19,4322355962,ERTS,US2855121099,2310194,EA.OQ,Electronic Arts Inc.,US,USD,NASDAQ,3747.0,304818260,1.0,74.72,22776020387.0,0.0035884886009787216,2018-11-30,84.07,1.0,306111943.0,530621196.1,25734831048.01,57,True,57.0
8181,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,5427.22,2380,0.893,2.35e+19,4322355962,LRCX,US5128071082,2502247,LRCX.OQ,Lam Research Corp.,US,USD,NASDAQ,9576.0,155182806,1.0,123.28,19130936324.0,0.0030141853474941645,2018-11-30,156.96,1.0,162952484.0,462625338.0,25577021888.64,58,True,58.0
8173,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,5427.22,2380,0.893,2.35e+19,4322355962,PAYX,US7043261079,2674458,PAYX.OQ,Paychex Inc.,US,USD,NASDAQ,2795.0,359081940,0.8952,61.64,19814187412.0,0.0031218353539146783,2018-11-30,70.76,0.8951,359185462.0,158725362.9,25415963291.120003,59,True,59.0
8176,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,5427.22,2380,0.893,2.35e+19,4322355962,US31D3,US98138H1014,B8K6ZD1,WDAY.OQ,WORKDAY CLASS,US,USD,NASDAQ,9537.0,146194441,1.0,142.41,20819550343.0,0.0032802358714958475,2018-11-30,164.0,1.0,146194441.0,305543446.6,23975888324.0,60,True,60.0
8178,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,5427.22,2380,0.893,2.35e+19,4322355962,XLNX,US9839191015,2985677,XLNX.OQ,Xilinx Inc.,US,USD,NASDAQ,9576.0,252913557,1.0,79.27,20048457663.0,0.0031587459340326066,2018-11-30,92.48,1.0,252913557.0,247021383.3,23389445751.36,61,True,61.0
8182,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,5427.22,2380,0.893,2.35e+19,4322355962,PCAR,US6937181088,2665861,PCAR.OQ,Paccar Inc.,US,USD,NASDAQ,2753.0,349800000,1.0,53.67,18773766000.0,0.0029579111777970984,2018-11-30,62.22,1.0,351811817.0,130397553.0,21889731253.739998,62,True,62.0
8180,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,5427.22,2380,0.893,2.35e+19,4322355962,WSH,IE00BDB6Q211,BDB6Q21,WLTW.OQ,Willis Towers Watson,US,USD,NASDAQ,2791.0,130769522,1.0,146.61,19172119620.0,0.0030206740046755166,2018-11-30,159.45,1.0,131839945.0,106701273.3,21021879230.25,63,False,63.0
8189,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,5427.22,2380,0.893,2.35e+19,4322355962,AMD,US0079031078,2007849,AMD.OQ,ADVANCED MICRO DEVICES,US,USD,NASDAQ,9576.0,974872409,1.0,16.65,16231625610.0,0.0025573828301490836,2018-11-30,21.3,1.0,974872409.0,3189638216.0,20764782311.7,64,False,64.0
8179,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,5427.22,2380,0.893,2.35e+19,4322355962,DLTR,US2567461080,2272476,DLTR.OQ,Dollar Tree Inc.,US,USD,NASDAQ,5379.0,237888437,1.0,83.35,19828001224.0,0.0031240117967723763,2018-11-30,86.77,1.0,237775572.0,359939916.8,20631786382.44,65,True,65.0
8187,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,5427.22,2380,0.893,2.35e+19,4322355962,U1196,US92345Y1064,B4P9W92,VRSK.OQ,VERISK ANALYTICS CL.A,US,USD,NASDAQ,2791.0,164708411,1.0,103.04,16971554669.0,0.0026739627659165257,2018-11-30,123.32,1.0,165259198.0,104193075.8,20379764297.36,66,True,66.0
8188,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,5427.22,2380,0.893,2.35e+19,4322355962,CTAS,US1729081059,2197137,CTAS.OQ,Cintas Corp.,US,USD,NASDAQ,2791.0,106895748,0.8558,156.02,14272925085.0,0.0022487786759876572,2018-11-30,187.38,0.8572,106488799.0,128045718.2,19953871156.62,67,True,67.0
8190,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,5427.22,2380,0.893,2.35e+19,4322355962,CERN,US1567821046,2185284,CERN.OQ,Cerner Corp.,US,USD,NASDAQ,9537.0,329004371,1.0,48.9,16088313742.0,0.0025348032488190413,2018-11-30,57.91,1.0,331814218.0,114595781.5,19215361364.379997,68,True,68.0
8186,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,5427.22,2380,0.893,2.35e+19,4322355962,VRSN,US92343E1029,2142922,VRSN.OQ,VeriSign Inc.,US,USD,NASDAQ,9533.0,121918584,0.8938,139.54,15205789671.0,0.0023957566763686392,2018-11-30,156.06,0.8938,123085380.0,142707126.0,19208704402.8,69,False,69.0
8203,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,5427.22,2380,0.893,2.35e+19,4322355962,US01BY,US02376R1023,BCV7KT2,AAL.OQ,AMERICAN AIRLINES GRP,US,USD,NASDAQ,5751.0,460509216,0.9029,29.72,3432227008.0,0.000540766441410865,2018-11-30,40.16,0.9001,468152649.0,322385136.4,18801010383.84,70,True,70.0
8192,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,5427.22,2380,0.893,2.35e+19,4322355962,US20C0,US0162551016,2679204,ALGN.OQ,ALIGN TECH.,US,USD,NASDAQ,4537.0,79984381,0.9221,193.72,14287546950.0,0.0022510824320866596,2018-11-30,229.89,0.9225,80320082.0,359281205.1,18464783650.98,71,True,71.0
8202,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,5427.22,2380,0.893,2.35e+19,4322355962,US02E2,US90384S3031,B28TS42,ULTA.OQ,Ulta Beauty,US,USD,NASDAQ,5379.0,59770399,1.0,229.06,13691007595.0,0.002157094341143672,2018-11-30,297.79,1.0,60179958.0,306644666.7,17920989692.82,72,True,72.0
8201,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,5427.22,2380,0.893,2.35e+19,4322355962,NTAP,US64110D1046,2630643,NTAP.OQ,NetApp Inc.,US,USD,NASDAQ,9572.0,251885962,1.0,54.82,13808388437.0,0.002175588345202902,2018-11-30,66.87,1.0,267922708.0,224803759.2,17915991483.960003,73,True,73.0
8191,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,5427.22,2380,0.893,2.35e+19,4322355962,CHKPF,IL0010824113,2181334,CHKP.OQ,Check Point Software Technolog,US,USD,NASDAQ,9537.0,156213674,0.8004,99.6,12453329097.0,0.0019620912147728987,2018-11-30,111.81,0.8004,159034688.0,124863684.6,17781668465.28,74,True,74.0
8194,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,5427.22,2380,0.893,2.35e+19,4322355962,IDXX,US45168D1046,2459202,IDXX.OQ,IDEXX LABORATORIES,US,USD,NASDAQ,4537.0,86590964,1.0,176.18,15255596038.0,0.0024036039463130265,2018-11-30,203.76,1.0,86863215.0,117177720.9,17699248688.399998,75,True,75.0
8193,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,5427.22,2380,0.893,2.35e+19,4322355962,MCHP,US5950171042,2592174,MCHP.OQ,Microchip Technology Inc.,US,USD,NASDAQ,9576.0,235557828,1.0,65.73,15483216034.0,0.002439466741793621,2018-11-30,75.0,1.0,235437744.0,302856085.0,17657830800.0,76,True,76.0
8204,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,5427.22,2380,0.893,2.35e+19,4322355962,MYL,NL0011031208,BVFMFG8,MYL.OQ,Mylan Inc.,US,USD,NASDAQ,4577.0,515567254,1.0,26.21,13513017727.0,0.00212905104817348,2018-11-30,33.86,0.95,515445063.0,168288276.0,17452969833.18,77,True,77.0
8198,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,5427.22,2380,0.893,2.35e+19,4322355962,FAST,US3119001044,2332262,FAST.OQ,Fastenal Co.,US,USD,NASDAQ,2797.0,286948535,1.0,49.36,14163779688.0,0.0022315822120607394,2018-11-30,59.26,1.0,287647564.0,176644694.9,17045994642.64,78,True,78.0
8197,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,5427.22,2380,0.893,2.35e+19,4322355962,BMRN,US09061G1013,2437071,BMRN.OQ,BIOMARIN PHARM.,US,USD,NASDAQ,4573.0,177590376,1.0,80.14,14232092733.0,0.00224234531198405,2018-11-30,96.03,1.0,176713314.0,113228248.8,16969779543.42,79,True,79.0
8199,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,5427.22,2380,0.893,2.35e+19,4322355962,US01E1,US5500211090,B23FN39,LULU.OQ,LULULEMON ATHLETICA,US,USD,NASDAQ,3763.0,122594553,0.8558,113.26,11882833554.0,0.0018722064711618872,2018-11-30,132.55,0.8595,125914467.0,305278874.9,16689962600.850002,80,False,80.0
69,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,6141.87,2369,0.8966,2.75e+19,4479295138,EXPEV,US30212P3038,B748CK2,EXPE.OQ,Expedia Inc.,US,USD,NASDAQ,5759.0,139695003,0.8291,121.96,14125544647.0,0.0022255580688410235,2017-11-30,122.5,0.8291,138146990.0,348423984.4,16923006275.0,70,True,81.0
78,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,6141.87,2369,0.8966,2.75e+19,4479295138,MXIM,US57772K1016,2573760,MXIM.OQ,Maxim Integrated Products Inc.,US,USD,NASDAQ,9576.0,281486597,1.0,53.51,15062347805.0,0.0023731566131311686,2017-11-30,52.33,1.0,282544692.0,91735320.16,14785563732.359999,79,True,82.0
72,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,6141.87,2369,0.8966,2.75e+19,4479295138,KLAC,US4824801009,2480138,KLAC.OQ,KLA-Tencor Corp.,US,USD,NASDAQ,9576.0,156707903,1.0,111.22,17429052972.0,0.0027460441663274453,2017-11-30,102.24,1.0,156762623.0,151212658.4,16027410575.519999,73,True,83.0
82,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,5087.64,2394,0.893,2.34e+19,4597315462,CTXS,US1773761002,2182553,CTXS.OQ,Citrix Systems Inc.,US,USD,NASDAQ,9537.0,155726896,1.0,91.45,14241224639.0,0.0022437840945294376,2016-11-30,86.73,0.8366,155102006.0,102571060.2,13451996980.380001,77,True,84.0
65,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,6141.87,2369,0.8966,2.75e+19,4479295138,LBTYK,GB00B8W67B19,B8W67B1,LBTYK.OQ,LIBERTY GLOBAL 'C',US,USD,NASDAQ,5553.0,588313516,1.0,31.89,18761318025.0,0.0029559499301500657,2017-11-30,30.83,1.0,595562539.0,94112748.36,18361193077.37,66,True,85.0
66,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,6141.87,2369,0.8966,2.75e+19,4479295138,SYMC,US8715031089,2861078,SYMC.OQ,Symantec Corp.,US,USD,NASDAQ,9537.0,614539929,1.0,28.65,17606568966.0,0.002774012797815148,2017-11-30,28.97,1.0,608240301.0,180971836.9,17620721519.969997,67,True,86.0
91,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4430.69,2512,0.8988,2.14e+19,4837637624,HSIC,US8064071025,2416962,HSIC.OQ,Henry Schein Inc.,US,USD,NASDAQ,4537.0,83396962,1.0,153.89,12833958482.0,0.0020220614899158582,2015-11-30,156.48,1.0,83619111.0,64841850.39,13084718489.279999,74,True,87.0
95,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,6141.87,2369,0.8966,2.75e+19,4479295138,SNPS,US8716071076,2867719,SNPS.OQ,SYNOPSYS,US,USD,NASDAQ,9537.0,150247663,1.0,87.92,13209774531.0,0.00208127339721952,2017-11-30,90.38,1.0,150310618.0,74610031.77,13585073654.84,83,,88.0
61,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,6141.87,2369,0.8966,2.75e+19,4479295138,INCY,US45337C1027,2471950,INCY.OQ,INCYTE,US,USD,NASDAQ,4573.0,211037309,1.0,93.56,19744650630.0,0.0031108794474254933,2017-11-30,98.99,1.0,204774409.0,213345166.0,20270618746.91,62,True,89.0
97,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,6141.87,2369,0.8966,2.75e+19,4479295138,ANSS,US03662Q1058,2045623,ANSS.OQ,Ansys Inc.,US,USD,NASDAQ,9537.0,85496576,1.0,147.59,12618439652.0,0.001988105300396784,2017-11-30,148.19,1.0,85496576.0,67709133.37,12669737597.44,86,,90.0
58,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,6141.87,2369,0.8966,2.75e+19,4479295138,WDC,US9581021055,2954699,WDC.OQ,Western Digital Corp.,US,USD,NASDAQ,9572.0,295178114,1.0,83.62,24682793893.0,0.0038889113646865875,2017-11-30,78.86,1.0,291242394.0,351730086.5,22967375190.84,59,True,91.0
87,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2979.64,2423,0.8911,1.55e+19,5189333830,EXPD,US3021301094,2325507,EXPD.OQ,Expeditors International of Wa,US,USD,NASDAQ,2771.0,210542529,1.0,39.76,8371170953.0,0.0013189245105712454,2012-11-30,37.43,1.0,210542529.0,60917446.62,7880606860.47,80,True,92.0
64,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,6141.87,2369,0.8966,2.75e+19,4479295138,AHAA,US83088M1027,2961053,SWKS.OQ,SKYWORKS SLTN.,US,USD,NASDAQ,9576.0,184524549,1.0,95.84,17684832776.0,0.0027863436960705104,2017-11-30,104.74,1.0,184524549.0,199653866.8,19327101262.26,65,True,93.0
85,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2979.64,2423,0.8911,1.55e+19,5189333830,CHRW,US12541W2098,2116228,CHRW.OQ,C.H. Robinson Worldwide Inc.,US,USD,NASDAQ,2779.0,163023663,1.0,63.31,10321028105.0,0.0016261353421650991,2012-11-30,61.73,1.0,163023663.0,76457825.13,10063450716.99,59,True,94.0
99,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,6141.87,2369,0.8966,2.75e+19,4479295138,GRMN,CH0114405324,B3Z5T14,GRMN.OQ,Garmin Ltd.,US,USD,NASDAQ,9578.0,188156000,0.6399,58.63,7059112061.0,0.0011122023397199161,2017-11-30,62.08,0.6399,198077418.0,55180800.87,12296646109.44,89,,95.0
86,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,5087.64,2394,0.893,2.34e+19,4597315462,HOLX,US4364401012,2433530,HOLX.OQ,Hologic Inc.,US,USD,NASDAQ,4537.0,277422856,1.0,40.08,11119108068.0,0.0017518772760601734,2016-11-30,38.28,1.0,278829786.0,93333974.94,10673604208.08,92,,96.0
90,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,STX,IE00B58JVZ52,B58JVZ5,STX.OQ,Seagate Technology Inc.,US,USD,NASDAQ,9572.0,327238884,1.0,68.63,22458404609.0,0.0035384464698479234,2014-11-28,66.11,1.0,326812000.0,173682858.7,21605541320.0,50,True,97.0
71,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,6141.87,2369,0.8966,2.75e+19,4479295138,WYNN,US9831341071,2963811,WYNN.OQ,Wynn Resorts Ltd.,US,USD,NASDAQ,5752.0,102363915,0.7885,165.13,13328294064.0,0.002099946808374639,2017-11-30,158.08,0.7881,102363915.0,239092621.3,16181687683.2,72,False,98.0
94,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2513.82,2448,0.8845,1.39e+19,5519635075,AKAM,US00971T1016,2507457,AKAM.OQ,Akamai Technologies Inc.,US,USD,NASDAQ,9535.0,181605446,1.0,49.16,8927723725.0,0.0014066124931173558,2010-11-30,52.19,1.0,181605446.0,226343674.0,9477988226.74,51,True,99.0
84,2018-12-24,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,JBHT,US4456581077,2445416,JBHT.OQ,HUNT JB TRANSPORT SVS.,US,USD,NASDAQ,2779.0,116730528,0.8287,43.51,4208921948.0,0.0006631390460744391,2011-11-30,45.71,0.8287,120233567.0,47999128.86,5495876347.57,93,,100.0
9137,2019-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,7586.86,2384,0.9045,3.18e+19,4194134420,AAPL,US0378331005,2046251,AAPL.OQ,Apple Inc.,US,USD,NASDAQ,9572.0,4519180000,0.9452,284.0,1210000000000.0,0.13102278809180118,2019-11-29,267.25,0.9452,4601075000.0,6032561122.0,1229637293750.0,1,True,1.0
9138,2019-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,7586.86,2384,0.9045,3.18e+19,4194134420,MSFT,US5949181045,2588173,MSFT.OQ,Microsoft Corp.,US,USD,NASDAQ,9537.0,7628805618,1.0,157.41,1200000000000.0,0.1299399551323648,2019-11-29,151.38,1.0,7643000000.0,3210560615.0,1156997340000.0,2,True,2.0
9139,2019-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,7586.86,2384,0.9045,3.18e+19,4194134420,AMZN,US0231351067,2000019,AMZN.OQ,Amazon.com Inc.,US,USD,NASDAQ,5373.0,494656015,0.8835,1793.0,784000000000.0,0.08489410401981166,2019-11-29,1800.8,0.8399,492331776.0,5244967770.0,886591062220.7999,3,True,3.0
9140,2019-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,7586.86,2384,0.9045,3.18e+19,4194134420,US20PD,US30303M1027,B7TL820,FB.OQ,FACEBOOK CLASS A,US,USD,NASDAQ,9535.0,2405723136,1.0,206.18,496000000000.0,0.053708514788044115,2019-11-29,201.64,1.0,2402542856.0,2542252793.0,484448741483.83997,4,True,4.0
9141,2019-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,7586.86,2384,0.9045,3.18e+19,4194134420,US40C2,US02079K1079,BYY88Y7,GOOG.OQ,ALPHABET CLASS C,US,USD,NASDAQ,9535.0,347344583,0.887,1348.84,416000000000.0,0.04504585111255313,2019-11-29,1304.96,0.8864,349883498.0,1610185493.0,456583969550.08,5,True,5.0
9142,2019-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,7586.86,2384,0.9045,3.18e+19,4194134420,GOOG,US02079K3059,BYVY8G0,GOOGL.OQ,ALPHABET INC. CL A,US,USD,NASDAQ,9535.0,299531683,1.0,1350.63,405000000000.0,0.043854734857173124,2019-11-29,1304.09,1.0,299436023.0,1649981963.0,390491523234.06995,6,True,6.0
9143,2019-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,7586.86,2384,0.9045,3.18e+19,4194134420,INTC,US4581401001,2463247,INTC.OQ,Intel Corp.,US,USD,NASDAQ,9576.0,4430000000,1.0,59.23,262000000000.0,0.02837022353723298,2019-11-29,58.05,1.0,4477000000.0,986182423.4,259889850000.0,7,True,7.0
9145,2019-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,7586.86,2384,0.9045,3.18e+19,4194134420,CMCSA,US20030N1019,2044545,CMCSA.OQ,Comcast Corp. Cl A,US,USD,NASDAQ,5553.0,4539805879,1.0,44.1,200000000000.0,0.021656659188727466,2019-11-29,44.15,1.0,4529346634.0,729171623.3,199970653891.1,8,True,8.0
9144,2019-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,7586.86,2384,0.9045,3.18e+19,4194134420,CSCO,US17275R1023,2198163,CSCO.OQ,Cisco Systems Inc.,US,USD,NASDAQ,9578.0,4245290230,1.0,48.1,204000000000.0,0.022089792372502016,2019-11-29,45.31,1.0,4280733008.0,916798367.2,193960012592.48,9,True,9.0
9146,2019-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,7586.86,2384,0.9045,3.18e+19,4194134420,PEP,US7134481081,2681511,PEP.OQ,PepsiCo Inc.,US,USD,NASDAQ,3537.0,1394435338,1.0,137.04,191000000000.0,0.02068210952523473,2019-11-29,135.83,1.0,1398169503.0,488724107.4,189913363592.49002,10,True,10.0
9147,2019-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,7586.86,2384,0.9045,3.18e+19,4194134420,ADBE,US00724F1012,2008154,ADBE.OQ,ADOBE,US,USD,NASDAQ,9537.0,484078609,1.0,328.95,159000000000.0,0.017217044055038336,2019-11-29,309.53,1.0,487950943.0,766437599.2,151035455386.78998,11,True,11.0
9149,2019-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,7586.86,2384,0.9045,3.18e+19,4194134420,AMGN,US0311621009,2023607,AMGN.OQ,Amgen Inc.,US,USD,NASDAQ,4573.0,599701222,1.0,243.03,146000000000.0,0.01580936120777105,2019-11-29,234.72,1.0,602000000.0,497490157.4,141301440000.0,12,True,12.0
9148,2019-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,7586.86,2384,0.9045,3.18e+19,4194134420,NFLX,US64110L1061,2857817,NFLX.OQ,Netflix Inc.,US,USD,NASDAQ,5553.0,438251289,1.0,333.1,146000000000.0,0.01580936120777105,2019-11-29,314.66,1.0,437219953.0,2329411745.0,137575630410.98,13,True,13.0
9151,2019-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,7586.86,2384,0.9045,3.18e+19,4194134420,PCCW,US22160K1051,2701271,COST.OQ,Costco Wholesale Corp.,US,USD,NASDAQ,5373.0,439789186,1.0,293.31,129000000000.0,0.013968545176729217,2019-11-29,299.81,1.0,440490478.0,606347410.3,132063450209.18001,14,True,14.0
9150,2019-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,7586.86,2384,0.9045,3.18e+19,4194134420,NVDA,US67066G1040,2379504,NVDA.OQ,NVIDIA Corp.,US,USD,NASDAQ,9576.0,609000000,1.0,238.82,145000000000.0,0.015701077911827413,2019-11-29,216.74,1.0,609000000.0,1643693370.0,131994660000.0,15,True,15.0
9152,2019-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,7586.86,2384,0.9045,3.18e+19,4194134420,US51NF,US70450Y1038,BYW36M8,PYPL.OQ,PayPal Holdings,US,USD,NASDAQ,2795.0,1176675415,1.0,108.61,128000000000.0,0.013860261880785579,2019-11-29,108.01,1.0,1174933013.0,718331876.2,126904514734.13,16,True,16.0
9153,2019-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,7586.86,2384,0.9045,3.18e+19,4194134420,BRCM,US11135F1012,BDZ78H9,AVGO.OQ,BROADCOM,US,USD,NASDAQ,9576.0,396670773,1.0,319.53,127000000000.0,0.013751978584841942,2019-11-29,316.21,1.0,398073576.0,627082825.5,125874845466.95999,17,False,17.0
9154,2019-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,7586.86,2384,0.9045,3.18e+19,4194134420,TXN,US8825081040,2885409,TXN.OQ,Texas Instruments Inc.,US,USD,NASDAQ,9576.0,935178135,1.0,128.55,120000000000.0,0.01299399551323648,2019-11-29,120.21,1.0,938617664.0,559185379.9,112831229389.43999,18,True,18.0
9156,2019-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,7586.86,2384,0.9045,3.18e+19,4194134420,US50H8,US16119P1084,BZ6VT82,CHTR.OQ,CHARTER COMMUNICATIONS CL.A,US,USD,NASDAQ,5553.0,221477664,0.7317,480.72,77903178988.0,0.008435612985307754,2019-11-29,470.01,0.7601,225353807.0,481600395.3,105918542828.06999,19,True,19.0
9157,2019-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,7586.86,2384,0.9045,3.18e+19,4194134420,SBUX,US8552441094,2842255,SBUX.OQ,Starbucks Corp.,US,USD,NASDAQ,5757.0,1197000000,1.0,88.23,106000000000.0,0.011478029370025558,2019-11-29,85.43,1.0,1211200000.0,566967005.6,103472816000.00002,20,True,20.0
9155,2019-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,7586.86,2384,0.9045,3.18e+19,4194134420,QCOM,US7475251036,2714923,QCOM.OQ,Qualcomm Inc.,US,USD,NASDAQ,9576.0,1215657726,1.0,88.45,108000000000.0,0.011694595961912833,2019-11-29,83.55,1.0,1212162586.0,654932573.5,101276184060.3,21,True,21.0
9159,2019-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,7586.86,2384,0.9045,3.18e+19,4194134420,GILD,US3755581036,2369174,GILD.OQ,Gilead Sciences Inc.,US,USD,NASDAQ,4573.0,1266455481,1.0,66.75,84535903357.0,0.009153826241068756,2019-11-29,67.24,1.0,1271554672.0,388920820.6,85499336145.28,22,True,22.0
9158,2019-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,7586.86,2384,0.9045,3.18e+19,4194134420,PCLN,US09857L1089,BDRXDB4,BKNG.OQ,BOOKING HOLDINGS,US,USD,NASDAQ,5759.0,42511903,1.0,2032.1,86388438086.0,0.00935442480737493,2019-11-29,1904.03,1.0,43291345.0,649652870.1,82428019620.35,23,True,23.0
9161,2019-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,7586.86,2384,0.9045,3.18e+19,4194134420,KFT,US6092071058,B8CKK03,MDLZ.OQ,MONDELEZ,US,USD,NASDAQ,3577.0,1442150501,1.0,54.73,78928896920.0,0.008546681103693205,2019-11-29,52.54,1.0,1440435771.0,303824313.4,75680495408.34,24,True,24.0
9163,2019-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,7586.86,2384,0.9045,3.18e+19,4194134420,AUD,US0530151036,2065308,ADP.OQ,Automatic Data Processing Inc.,US,USD,NASDAQ,2795.0,433942837,1.0,170.02,73778961147.0,0.007989029084294722,2019-11-29,170.78,1.0,437732499.0,313790451.1,74755956179.22,25,True,25.0
